"gene"	"pve50"	"pge50"	"tissue_type"	"pve_CI"	"pge_CI"
"ENSG00000139194.3"	0.13672985	0.3823073	"Adipose-Subcutaneous_TW"	"0.007257892675-0.40658955"	"0-0.9675497"
"ENSG00000139182.9"	0.054963635	0.33471685	"Adipose-Subcutaneous_TW"	"0.00168099-0.2296998875"	"0-0.965310855"
"ENSG00000139197.6"	0.21070245	0.4915489	"Adipose-Subcutaneous_TW"	"0.022699241-0.4277383475"	"0-0.9779940425"
"ENSG00000215009.5"	0.2223251	0.7396246	"Adipose-Subcutaneous_TW"	"0.068094867-0.4120327225"	"0-0.99174153"
"ENSG00000177675.4"	0.1458881	0.17977245	"Adipose-Subcutaneous_TW"	"0.006908438425-0.40652009"	"0-0.9341658225"
"ENSG00000177575.8"	0.049326605	0.16110575	"Adipose-Subcutaneous_TW"	"0.001394616-0.2320570925"	"0-0.935121835"
"ENSG00000111701.6"	0.084511405	0.43375105	"Adipose-Subcutaneous_TW"	"0.003348207825-0.3054718"	"0-0.9795481525"
"ENSG00000184344.3"	0.060972365	0.2000917	"Adipose-Subcutaneous_TW"	"0.001828014325-0.2994273025"	"0-0.946120135"
"ENSG00000187569.2"	0.23489145	0.5375378	"Adipose-Subcutaneous_TW"	"0.01497030275-0.582004464999999"	"0-0.9666438"
"ENSG00000198178.6"	0.24076315	0.4560387	"Adipose-Subcutaneous_TW"	"0.0428015245-0.4844948075"	"0.007942359325-0.9756459925"
"ENSG00000205857.1"	0.21439185	0.47973065	"Adipose-Subcutaneous_TW"	"0.04614812725-0.4335724025"	"0.0078506401-0.97765289"
"ENSG00000111704.6"	0.23260785	0.2062656	"Adipose-Subcutaneous_TW"	"0.02414643525-0.52106027"	"0-0.9209307"
"ENSG00000173262.7"	0.50690765	0.8609631	"Adipose-Subcutaneous_TW"	"0.3251192-0.6680257"	"0.5983795425-0.9928005"
"ENSG00000059804.11"	0.20081035	0.29841705	"Adipose-Subcutaneous_TW"	"0.013202882-0.5003313325"	"0-0.9504334325"
"ENSG00000065970.4"	0.1466263	0.44408305	"Adipose-Subcutaneous_TW"	"0.009815130525-0.4375966175"	"0.00039211844-0.9771257725"
"ENSG00000171860.4"	0.2941709	0.3007313	"Adipose-Subcutaneous_TW"	"0.019483447-0.65180222"	"0-0.95411056"
"ENSG00000089818.12"	0.08922421	0.3447017	"Adipose-Subcutaneous_TW"	"0.00339157055-0.384462825"	"0-0.9580542275"
"ENSG00000111729.8"	0.091071115	0.3567213	"Adipose-Subcutaneous_TW"	"0.00429191905-0.3100386025"	"0-0.961609755"
"ENSG00000196946.5"	0.07206617	0.3402124	"Adipose-Subcutaneous_TW"	"0.002533187125-0.269005622499999"	"0-0.9712219275"
"ENSG00000171847.6"	0.09572506	0.37419015	"Adipose-Subcutaneous_TW"	"0.00356629615-0.3122939825"	"0-0.9711387225"
"ENSG00000205846.3"	0.10753065	0.24988195	"Adipose-Subcutaneous_TW"	"0.0053394799-0.3307763775"	"0-0.9565103"
"ENSG00000166527.3"	0.18509725	0.393399	"Adipose-Subcutaneous_TW"	"0.01218781025-0.4650061"	"0-0.9669708875"
"ENSG00000166523.3"	0.088293675	0.5003522	"Adipose-Subcutaneous_TW"	"0.004089904175-0.308549035"	"0.029853896-0.971896895"
"ENSG00000111732.6"	0.1508645	0.43659615	"Adipose-Subcutaneous_TW"	"0.00915055845-0.403477455"	"0-0.974236895"
"ENSG00000197614.6"	0.05225557	0.48966035	"Adipose-Subcutaneous_TW"	"0.002219229125-0.22900579"	"0.0287144045-0.9726116875"
"ENSG00000166532.11"	0.71116435	0.54709	"Adipose-Subcutaneous_TW"	"0.482374785-0.8481359"	"0.3283274-0.783820487499999"
"ENSG00000166535.15"	0.06197127	0.3345848	"Adipose-Subcutaneous_TW"	"0.001919415-0.268427215"	"0-0.957294127499999"
"ENSG00000111752.6"	0.35779755	0.7888962	"Adipose-Subcutaneous_TW"	"0.1635557325-0.564737595"	"0.309828435-0.988601785"
"ENSG00000003056.3"	0.08506846	0.4332895	"Adipose-Subcutaneous_TW"	"0.00361887085-0.2943914625"	"0-0.9704876175"
"ENSG00000139187.5"	0.26429795	0.6624171	"Adipose-Subcutaneous_TW"	"0.085330892-0.487601464999999"	"0.0193171825-0.9891363475"
"ENSG00000175899.10"	0.2957185	0.6793049	"Adipose-Subcutaneous_TW"	"0.08299632275-0.544302175"	"0.039488872-0.987204035"
"ENSG00000126838.5"	0.168084	0.3465192	"Adipose-Subcutaneous_TW"	"0.01139249625-0.448954095"	"0-0.96344403"
"ENSG00000111796.3"	0.1422952	0.31254295	"Adipose-Subcutaneous_TW"	"0.00532727125-0.4603845"	"0-0.9600946"
"ENSG00000069493.9"	0.4652379	0.69487535	"Adipose-Subcutaneous_TW"	"0.2647096275-0.6795334425"	"0.3279763-0.9784741875"
"ENSG00000184293.3"	0.40289395	0.862354	"Adipose-Subcutaneous_TW"	"0.2294288125-0.58477063"	"0.4905742475-0.9942757375"
"ENSG00000110848.4"	0.14901115	0.3400534	"Adipose-Subcutaneous_TW"	"0.005984212225-0.475291402499999"	"0-0.9599339925"
"ENSG00000150045.7"	0.15224665	0.4342088	"Adipose-Subcutaneous_TW"	"0.0125272005-0.40635035"	"0.01705117275-0.96695536"
"ENSG00000110852.4"	0.18916715	0.41495755	"Adipose-Subcutaneous_TW"	"0.008251492975-0.520465445"	"0.000689148342500001-0.965889375"
"ENSG00000256797.1"	0.11725805	0.521808	"Adipose-Subcutaneous_TW"	"0.00319543995-0.400036"	"0-0.9706321"
"ENSG00000188393.4"	0.03742404	0.47410065	"Adipose-Subcutaneous_TW"	"0.00109801025-0.18708423"	"0.015266013-0.9725371575"
"ENSG00000172322.9"	0.5774417	0.9535672	"Adipose-Subcutaneous_TW"	"0.4433668625-0.69386646"	"0.80165738-0.9975745"
"ENSG00000165682.10"	0.5125977	0.96481415	"Adipose-Subcutaneous_TW"	"0.3580052-0.6402548"	"0.8228110525-0.99883403"
"ENSG00000256660.1"	0.52472575	0.9491277	"Adipose-Subcutaneous_TW"	"0.380482995-0.6472387"	"0.76556199-0.998538625"
"ENSG00000197992.2"	0.06396595	0.45693035	"Adipose-Subcutaneous_TW"	"0.002664395-0.2393424275"	"0.004183508575-0.9721124025"
"ENSG00000150048.6"	0.038666035	0.3537866	"Adipose-Subcutaneous_TW"	"0.0014681108-0.1874248425"	"0-0.965841775"
"ENSG00000172243.13"	0.04711497	0.3737109	"Adipose-Subcutaneous_TW"	"0.001799019-0.21153556"	"0-0.9654577825"
"ENSG00000173391.4"	0.18065155	0.2810442	"Adipose-Subcutaneous_TW"	"0.0131426975-0.44431691"	"0-0.9383999075"
"ENSG00000165685.4"	0.06286355	0.5035074	"Adipose-Subcutaneous_TW"	"0.002136291775-0.2599308675"	"0.0259707415-0.97394995"
"ENSG00000139112.6"	0.047064075	0.37745185	"Adipose-Subcutaneous_TW"	"0.00172051325-0.2172374825"	"0-0.9671468325"
"ENSG00000134539.12"	0.0849729	0.34063885	"Adipose-Subcutaneous_TW"	"0.002751182-0.2928915875"	"0-0.9822661175"
"ENSG00000255819.2"	0.080088255	0.4542711	"Adipose-Subcutaneous_TW"	"0.004252952525-0.292764325"	"0-0.976420495"
"ENSG00000205810.4"	0.1609577	0.47622295	"Adipose-Subcutaneous_TW"	"0.008955387825-0.430025205"	"0-0.9679249225"
"ENSG00000205809.5"	0.2784336	0.5079412	"Adipose-Subcutaneous_TW"	"0.06933241325-0.543794925"	"0-0.9719989"
"ENSG00000134545.9"	0.055985795	0.31819845	"Adipose-Subcutaneous_TW"	"0.00205006135-0.24702554"	"0-0.9637268975"
"ENSG00000180574.3"	0.04228612	0.4904962	"Adipose-Subcutaneous_TW"	"0.001620785725-0.19334815"	"0.02327029-0.97337025"
"ENSG00000111196.5"	0.08847695	0.5186251	"Adipose-Subcutaneous_TW"	"0.00381833085-0.32929896"	"0.02492290425-0.975692585"
"ENSG00000060140.4"	0.035677495	0.3554798	"Adipose-Subcutaneous_TW"	"0.00112439455-0.19126661"	"0-0.9589983675"
"ENSG00000060138.8"	0.16425415	0.41511985	"Adipose-Subcutaneous_TW"	"0.0105171755-0.4293117875"	"0-0.9629280875"
"ENSG00000121377.2"	0.6762387	0.9396088	"Adipose-Subcutaneous_TW"	"0.5538659-0.792862"	"0.7516541-0.998915075"
"ENSG00000121314.2"	0.061440195	0.36134975	"Adipose-Subcutaneous_TW"	"0.0027677775-0.22265648"	"0-0.96631999"
"ENSG00000121381.2"	0.04430788	0.4183945	"Adipose-Subcutaneous_TW"	"0.001664086475-0.206731635"	"0-0.9675799925"
"ENSG00000111215.6"	0.46014315	0.8421861	"Adipose-Subcutaneous_TW"	"0.2846392975-0.63665273"	"0.3674955-0.9920752"
"ENSG00000121318.2"	0.082318885	0.3994628	"Adipose-Subcutaneous_TW"	"0.003847940725-0.282672625"	"0-0.965731215"
"ENSG00000212128.2"	0.16708745	0.4322632	"Adipose-Subcutaneous_TW"	"0.0169594515-0.3842974525"	"0-0.9776869125"
"ENSG00000134551.8"	0.23999705	0.45015865	"Adipose-Subcutaneous_TW"	"0.04689713425-0.47595202"	"0-0.973601115"
"ENSG00000212127.5"	0.29396315	0.5288286	"Adipose-Subcutaneous_TW"	"0.1099357775-0.49588805"	"0.02085679975-0.9828224025"
"ENSG00000212126.3"	0.15571165	0.55659705	"Adipose-Subcutaneous_TW"	"0.01339926525-0.39610967"	"0-0.980604455"
"ENSG00000255837.1"	0.3721841	0.63009715	"Adipose-Subcutaneous_TW"	"0.182428395-0.5931936"	"0-0.98543045"
"ENSG00000212124.2"	0.054583855	0.3625085	"Adipose-Subcutaneous_TW"	"0.002009711575-0.2363804575"	"0-0.9621655325"
"ENSG00000256436.1"	0.1414193	0.32826335	"Adipose-Subcutaneous_TW"	"0.007205876775-0.4417100825"	"0-0.95270574"
"ENSG00000268301.1"	0.05835714	0.2845185	"Adipose-Subcutaneous_TW"	"0.001636091175-0.254381615"	"0-0.9535265975"
"ENSG00000226761.3"	0.17457285	0.49221805	"Adipose-Subcutaneous_TW"	"0.01758401775-0.4635168625"	"0.02568252-0.97622509"
"ENSG00000255374.1"	0.28470925	0.8718599	"Adipose-Subcutaneous_TW"	"0.1322911675-0.4570592275"	"0.016779304-0.9947936625"
"ENSG00000256188.1"	0.1169517	0.4287435	"Adipose-Subcutaneous_TW"	"0.006648610625-0.363836394999999"	"0-0.9679564125"
"ENSG00000186136.1"	0.090242915	0.44307595	"Adipose-Subcutaneous_TW"	"0.00373409645-0.3404976925"	"0-0.9679642525"
"ENSG00000230657.2"	0.158432	0.64016265	"Adipose-Subcutaneous_TW"	"0.004756222-0.3965535075"	"0-0.9832616425"
"ENSG00000251655.2"	0.2455629	0.42582135	"Adipose-Subcutaneous_TW"	"0.029141668-0.5243423875"	"0-0.961624325"
"ENSG00000121335.10"	0.3044653	0.53364845	"Adipose-Subcutaneous_TW"	"0.07539616275-0.610753779999999"	"0.02911780625-0.9746011525"
"ENSG00000139083.6"	0.2850583	0.43516145	"Adipose-Subcutaneous_TW"	"0.05444905325-0.53679684"	"0.00245672745-0.9720250525"
"ENSG00000121380.8"	0.10945205	0.28996765	"Adipose-Subcutaneous_TW"	"0.0042723378-0.401596995"	"0-0.95425382"
"ENSG00000070018.4"	0.17751555	0.52491055	"Adipose-Subcutaneous_TW"	"0.009591686475-0.54046716"	"0.0295773995-0.9727678125"
"ENSG00000111261.9"	0.2134831	0.2656389	"Adipose-Subcutaneous_TW"	"0.01354226775-0.557954845"	"0-0.944408305"
"ENSG00000205791.2"	0.06228631	0.3046981	"Adipose-Subcutaneous_TW"	"0.00223199885-0.253852984999999"	"0-0.9607551225"
"ENSG00000165714.6"	0.16896235	0.3488703	"Adipose-Subcutaneous_TW"	"0.008464853025-0.470435302499999"	"0-0.9652523"
"ENSG00000111266.4"	0.056739895	0.3916065	"Adipose-Subcutaneous_TW"	"0.0021010824-0.2621924025"	"0-0.96909383"
"ENSG00000111269.2"	0.12679535	0.4513447	"Adipose-Subcutaneous_TW"	"0.00607121965-0.4043081075"	"0.01105410575-0.9763655775"
"ENSG00000183150.3"	0.16383465	0.32751795	"Adipose-Subcutaneous_TW"	"0.00654126305-0.51784625"	"0-0.9515711725"
"ENSG00000111276.6"	0.065411275	0.3443713	"Adipose-Subcutaneous_TW"	"0.002283522775-0.303190925"	"0-0.9673789625"
"ENSG00000255661.2"	0.17039705	0.3392379	"Adipose-Subcutaneous_TW"	"0.01037629475-0.4808388675"	"0-0.9611646475"
"ENSG00000178878.7"	0.089722865	0.44590445	"Adipose-Subcutaneous_TW"	"0.003832718375-0.32728164"	"0-0.9696186025"
"ENSG00000213782.3"	0.059283505	0.37386845	"Adipose-Subcutaneous_TW"	"0.002577721075-0.246655595"	"0-0.9639809"
"ENSG00000013588.5"	0.1185233	0.4528282	"Adipose-Subcutaneous_TW"	"0.00500643885-0.3679794125"	"0-0.96953892"
"ENSG00000111291.4"	0.068598375	0.3262673	"Adipose-Subcutaneous_TW"	"0.0024497272-0.2768683325"	"0-0.968350025"
"ENSG00000013583.4"	0.055773965	0.3956448	"Adipose-Subcutaneous_TW"	"0.001853139-0.2614845025"	"0-0.9693458375"
"ENSG00000084444.9"	0.215941	0.49050985	"Adipose-Subcutaneous_TW"	"0.01662064925-0.5404496475"	"0.0248552605-0.968843605"
"ENSG00000111305.14"	0.057428155	0.1135595	"Adipose-Subcutaneous_TW"	"0.001829877175-0.276307032499999"	"0-0.9428008"
"ENSG00000134531.5"	0.0946058	0.21504855	"Adipose-Subcutaneous_TW"	"0.004049892625-0.322385547499999"	"0-0.93888218"
"ENSG00000180861.5"	0.096880435	0.50912935	"Adipose-Subcutaneous_TW"	"0.00459635215-0.329865425"	"0.02404802525-0.974833355"
"ENSG00000150086.3"	0.45807065	0.5352983	"Adipose-Subcutaneous_TW"	"0.0717534-0.7891792175"	"0.03608251825-0.974368915"
"ENSG00000171681.8"	0.041451845	0.1994349	"Adipose-Subcutaneous_TW"	"0.00141526035-0.2013721325"	"0-0.9465378"
"ENSG00000121316.6"	0.1184224	0.37143	"Adipose-Subcutaneous_TW"	"0.00414996175-0.4051504875"	"0-0.96026086"
"ENSG00000070019.3"	0.03862007	0.25749595	"Adipose-Subcutaneous_TW"	"0.001126583-0.185132185"	"0-0.9557547325"
"ENSG00000197837.3"	0.04064644	0.43937155	"Adipose-Subcutaneous_TW"	"0.001583934275-0.1913769675"	"0-0.9678000575"
"ENSG00000246705.3"	0.07489857	0.4720692	"Adipose-Subcutaneous_TW"	"0.003620786825-0.29420994"	"0.00651687325-0.972449205"
"ENSG00000084463.2"	0.03578005	0.4722448	"Adipose-Subcutaneous_TW"	"0.00115027715-0.1671648175"	"0.018110846-0.96861346"
"ENSG00000182993.3"	0.1338348	0.20136825	"Adipose-Subcutaneous_TW"	"0.008512158425-0.3528852425"	"0-0.9381865125"
"ENSG00000179256.2"	0.094066795	0.28142385	"Adipose-Subcutaneous_TW"	"0.004032476075-0.3198686975"	"0-0.945119355"
"ENSG00000111339.6"	0.05148155	0.4108438	"Adipose-Subcutaneous_TW"	"0.0021873375-0.2187072025"	"0-0.96416257"
"ENSG00000111341.5"	0.08284929	0.4322108	"Adipose-Subcutaneous_TW"	"0.003908921375-0.28419371"	"0-0.97248365"
"ENSG00000139055.2"	0.077693305	0.4812557	"Adipose-Subcutaneous_TW"	"0.00458773905-0.2546316225"	"0.0201982515-0.9778133975"
"ENSG00000111348.4"	0.1338669	0.25395695	"Adipose-Subcutaneous_TW"	"0.01272713025-0.31980527"	"0-0.9534489375"
"ENSG00000139053.2"	0.38059775	0.7623859	"Adipose-Subcutaneous_TW"	"0.1784173-0.598740075"	"0.13614767-0.98826455"
"ENSG00000134533.2"	0.04646888	0.4100976	"Adipose-Subcutaneous_TW"	"0.001270796-0.2267962825"	"0-0.9680090025"
"ENSG00000151490.9"	0.023526785	0.30698545	"Adipose-Subcutaneous_TW"	"0.0008684589-0.135057875"	"0-0.9550268225"
"ENSG00000151491.8"	0.058130185	0.3042968	"Adipose-Subcutaneous_TW"	"0.0016874591-0.27020127"	"0-0.9586244575"
"ENSG00000023734.6"	0.06535912	0.4703324	"Adipose-Subcutaneous_TW"	"0.002896838-0.276475175"	"0.02542521375-0.970489895"
"ENSG00000023697.8"	0.059524885	0.24530385	"Adipose-Subcutaneous_TW"	"0.001975283975-0.2272356475"	"0-0.95875118"
"ENSG00000188991.3"	0.065983885	0.2272415	"Adipose-Subcutaneous_TW"	"0.00244292245-0.2649925075"	"0-0.9511685"
"ENSG00000008394.8"	0.1316407	0.3973557	"Adipose-Subcutaneous_TW"	"0.0083458781-0.363868855"	"0-0.9711328275"
"ENSG00000048540.10"	0.0507921	0.1575198	"Adipose-Subcutaneous_TW"	"0.00165067005-0.22125583"	"0-0.9483374675"
"ENSG00000111404.2"	0.07365903	0.5022476	"Adipose-Subcutaneous_TW"	"0.002311372225-0.3685704825"	"0-0.97442391"
"ENSG00000139144.5"	0.0460062	0.29849325	"Adipose-Subcutaneous_TW"	"0.00161628855-0.214560675"	"0-0.9577430025"
"ENSG00000139151.10"	0.03585217	0.4422051	"Adipose-Subcutaneous_TW"	"0.001468851-0.17065908"	"0-0.96791423"
"ENSG00000177938.3"	0.092497485	0.4862332	"Adipose-Subcutaneous_TW"	"0.0046718232-0.30772775"	"0.02193133475-0.975383865"
"ENSG00000052126.10"	0.052196955	0.2674499	"Adipose-Subcutaneous_TW"	"0.0015193931-0.24456414"	"0-0.957767"
"ENSG00000139154.10"	0.081196145	0.4428864	"Adipose-Subcutaneous_TW"	"0.0031786758-0.34430473"	"0.000134819435-0.9660055025"
"ENSG00000172572.6"	0.20544025	0.6785008	"Adipose-Subcutaneous_TW"	"0.0086892121-0.5073643625"	"0-0.9889398425"
"ENSG00000139155.4"	0.11239415	0.2695018	"Adipose-Subcutaneous_TW"	"0.004909366525-0.38434031"	"0-0.9561985975"
"ENSG00000111700.8"	0.054249525	0.5023141	"Adipose-Subcutaneous_TW"	"0.0026630615-0.2417831175"	"0.02434303675-0.9742676075"
"ENSG00000205754.6"	0.868385	0.9914435	"Adipose-Subcutaneous_TW"	"0.868385-0.873384"	"0.9459161-0.9914435"
"ENSG00000134538.2"	0.1462989	0.4595515	"Adipose-Subcutaneous_TW"	"0.0080176691-0.3901060675"	"0-0.972621945"
"ENSG00000084453.12"	0.25643895	0.39465145	"Adipose-Subcutaneous_TW"	"0.02670662625-0.538857139999999"	"0.0093279853-0.9538974075"
"ENSG00000121351.3"	0.08719858	0.50296325	"Adipose-Subcutaneous_TW"	"0.003829729075-0.29728995"	"0.023827777-0.9746419025"
"ENSG00000121350.11"	0.49048815	0.2308571	"Adipose-Subcutaneous_TW"	"0.238345445-0.721805545"	"0-0.950371395"
"ENSG00000004700.11"	0.320335	0.63346825	"Adipose-Subcutaneous_TW"	"0.101604205-0.55031074"	"0.0109626545-0.985591685"
"ENSG00000111711.5"	0.0457904	0.3221384	"Adipose-Subcutaneous_TW"	"0.001606522575-0.197801465"	"0-0.969767275"
"ENSG00000134548.5"	0.07627308	0.4602406	"Adipose-Subcutaneous_TW"	"0.004046445275-0.26616453"	"0-0.974095735"
"ENSG00000111713.2"	0.091571	0.3744124	"Adipose-Subcutaneous_TW"	"0.0038969862-0.330589195"	"0-0.959872155"
"ENSG00000111716.8"	0.04792047	0.35004685	"Adipose-Subcutaneous_TW"	"0.0017576912-0.27598479"	"0-0.95946899"
"ENSG00000121361.3"	0.093893955	0.4775778	"Adipose-Subcutaneous_TW"	"0.004679924025-0.3164013175"	"0.004665930575-0.9757779275"
"ENSG00000069431.6"	0.059865955	0.21442285	"Adipose-Subcutaneous_TW"	"0.0020936502-0.2641474425"	"0-0.9518078125"
"ENSG00000111726.8"	0.1654105	0.5552238	"Adipose-Subcutaneous_TW"	"0.01032369475-0.4147545625"	"0.017803475-0.9793296275"
"ENSG00000111728.6"	0.243844	0.6237011	"Adipose-Subcutaneous_TW"	"0.044002949-0.480875885"	"0-0.98540541"
"ENSG00000111731.8"	0.2113003	0.43054615	"Adipose-Subcutaneous_TW"	"0.0145233195-0.4974184975"	"0-0.968143585"
"ENSG00000139163.11"	0.10335295	0.3366901	"Adipose-Subcutaneous_TW"	"0.003399094975-0.319419385"	"0-0.970732"
"ENSG00000134532.11"	0.1971236	0.43703915	"Adipose-Subcutaneous_TW"	"0.011875756-0.510048715"	"0.0136784255-0.965651635"
"ENSG00000060982.10"	0.044593195	0.3029861	"Adipose-Subcutaneous_TW"	"0.0015267404-0.2159460275"	"0-0.966856245"
"ENSG00000226397.3"	0.5317367	0.7597578	"Adipose-Subcutaneous_TW"	"0.04543350375-0.6958539"	"0.07274748425-0.96182189"
"ENSG00000118308.10"	0.23895905	0.1988082	"Adipose-Subcutaneous_TW"	"0.021852015-0.5354942825"	"0-0.938624295"
"ENSG00000118307.14"	0.2637012	0.72547755	"Adipose-Subcutaneous_TW"	"0.02667017075-0.530228202499998"	"0.000280295450000002-0.989369005"
"ENSG00000205707.6"	0.07721109	0.43911795	"Adipose-Subcutaneous_TW"	"0.00344000975-0.304321995"	"0-0.9763361875"
"ENSG00000133703.7"	0.06982784	0.2261943	"Adipose-Subcutaneous_TW"	"0.002010283-0.275354405"	"0-0.9392330875"
"ENSG00000152936.6"	0.13212485	0.25594905	"Adipose-Subcutaneous_TW"	"0.006443505725-0.3634818775"	"0-0.95047616"
"ENSG00000123094.11"	0.077119355	0.37010025	"Adipose-Subcutaneous_TW"	"0.002996830475-0.3097019225"	"0-0.96861452"
"ENSG00000123095.5"	0.073427315	0.3493061	"Adipose-Subcutaneous_TW"	"0.0026535077-0.2887851325"	"0-0.965687895"
"ENSG00000123096.7"	0.2236618	0.6218839	"Adipose-Subcutaneous_TW"	"0.01201355025-0.46403207"	"0-0.97725787"
"ENSG00000123104.7"	0.097464235	0.28016885	"Adipose-Subcutaneous_TW"	"0.004278998675-0.3605998975"	"0-0.953760765"
"ENSG00000064102.10"	0.13866555	0.51163015	"Adipose-Subcutaneous_TW"	"0.006677353125-0.4708535725"	"0.0265832515-0.97806132"
"ENSG00000111790.9"	0.067553815	0.41257775	"Adipose-Subcutaneous_TW"	"0.0024913016-0.2889138975"	"0-0.9689896725"
"ENSG00000064115.6"	0.1131508	0.5059362	"Adipose-Subcutaneous_TW"	"0.00578509095-0.3581393625"	"0.02948243125-0.9739540475"
"ENSG00000152944.4"	0.2127554	0.5704132	"Adipose-Subcutaneous_TW"	"0.04047271075-0.4536731775"	"0-0.982777035"
"ENSG00000214700.5"	0.05351076	0.38512025	"Adipose-Subcutaneous_TW"	"0.00170439315-0.2361759"	"0-0.9673630925"
"ENSG00000211455.3"	0.075199425	0.4593773	"Adipose-Subcutaneous_TW"	"0.0023000166-0.2887851125"	"0-0.97275445"
"ENSG00000029153.10"	0.04578796	0.3343315	"Adipose-Subcutaneous_TW"	"0.001372599275-0.2127734775"	"0-0.96891453"
"ENSG00000165935.5"	0.05862548	0.3677963	"Adipose-Subcutaneous_TW"	"0.001999220975-0.2329437525"	"0-0.9667208875"
"ENSG00000110841.9"	0.16956995	0.5096115	"Adipose-Subcutaneous_TW"	"0.01205134675-0.423061734999999"	"0-0.975758575"
"ENSG00000174236.2"	0.488728	0.8098589	"Adipose-Subcutaneous_TW"	"0.2701868375-0.6589204"	"0.4504497-0.9874353"
"ENSG00000061794.8"	0.061888975	0.3585609	"Adipose-Subcutaneous_TW"	"0.00217303735-0.254313045"	"0-0.9636707925"
"ENSG00000205693.3"	0.18938805	0.20029815	"Adipose-Subcutaneous_TW"	"0.01870654025-0.4508161175"	"0-0.9203247075"
"ENSG00000087448.5"	0.06030757	0.47291825	"Adipose-Subcutaneous_TW"	"0.00257991375-0.233179085"	"0.01408032925-0.9773554925"
"ENSG00000087494.11"	0.08196421	0.39667455	"Adipose-Subcutaneous_TW"	"0.005096904825-0.2577513975"	"0-0.973541325"
"ENSG00000123106.6"	0.16872065	0.2844571	"Adipose-Subcutaneous_TW"	"0.01977183-0.413422745"	"0-0.953689915"
"ENSG00000064763.5"	0.1820812	0.51061535	"Adipose-Subcutaneous_TW"	"0.03152892025-0.3974508425"	"0.018991775-0.9786621675"
"ENSG00000087502.13"	0.13342895	0.45879965	"Adipose-Subcutaneous_TW"	"0.010699931-0.329652775"	"0.001381667025-0.973841235"
"ENSG00000257599.1"	0.053693985	0.29080695	"Adipose-Subcutaneous_TW"	"0.001914103-0.2274242525"	"0-0.9519799225"
"ENSG00000187950.4"	0.08573704	0.42279315	"Adipose-Subcutaneous_TW"	"0.003571249225-0.3343069675"	"0.0019511257-0.968681445"
"ENSG00000133687.11"	0.2813908	0.4339345	"Adipose-Subcutaneous_TW"	"0.0715972205-0.509223975"	"0.004084042475-0.9747237225"
"ENSG00000133704.5"	0.3429264	0.3338834	"Adipose-Subcutaneous_TW"	"0.116507305-0.5867796875"	"0-0.956531405"
"ENSG00000110888.13"	0.087196535	0.20393815	"Adipose-Subcutaneous_TW"	"0.0032504383-0.291184455"	"0-0.9411516025"
"ENSG00000110900.10"	0.18644055	0.3582561	"Adipose-Subcutaneous_TW"	"0.0136980505-0.4624661525"	"0-0.95901632"
"ENSG00000013573.12"	0.8698019	0.991787	"Adipose-Subcutaneous_TW"	"0.8312212-0.8994006375"	"0.9652123-0.9999574"
"ENSG00000139146.9"	0.07593125	0.21923695	"Adipose-Subcutaneous_TW"	"0.002555951075-0.2996921475"	"0-0.9497127625"
"ENSG00000170456.10"	0.057398555	0.2027049	"Adipose-Subcutaneous_TW"	"0.001323413675-0.2411006125"	"0-0.9522444375"
"ENSG00000139160.9"	0.06040324	0.14129025	"Adipose-Subcutaneous_TW"	"0.002079223325-0.26210634"	"0-0.942828985"
"ENSG00000151743.6"	0.14123975	0.3621449	"Adipose-Subcutaneous_TW"	"0.01090909675-0.37209047"	"0-0.970263805"
"ENSG00000188375.3"	0.05767047	0.20018975	"Adipose-Subcutaneous_TW"	"0.001946167675-0.246775835"	"0-0.944562814999999"
"ENSG00000174718.7"	0.1595339	0.38152525	"Adipose-Subcutaneous_TW"	"0.01052103275-0.4217598775"	"0-0.9654942275"
"ENSG00000151746.9"	0.22121835	0.2026981	"Adipose-Subcutaneous_TW"	"0.03834833325-0.46111826"	"0-0.9460880425"
"ENSG00000139132.10"	0.1499102	0.3251114	"Adipose-Subcutaneous_TW"	"0.01183584375-0.3725047525"	"0-0.970868625"
"ENSG00000087470.13"	0.059387825	0.24802985	"Adipose-Subcutaneous_TW"	"0.00255833975-0.2281263625"	"0-0.955651375"
"ENSG00000139131.8"	0.0454039	0.3126672	"Adipose-Subcutaneous_TW"	"0.0014009547-0.21149574"	"0-0.96081649"
"ENSG00000057294.9"	0.03485589	0.4489457	"Adipose-Subcutaneous_TW"	"0.0014930638-0.17029221"	"0.00673517435-0.9743038"
"ENSG00000110975.4"	0.034980885	0.4836451	"Adipose-Subcutaneous_TW"	"0.00146323155-0.1733432725"	"0.02609245825-0.97044463"
"ENSG00000139133.2"	0.02671417	0.28216615	"Adipose-Subcutaneous_TW"	"0.000889543675-0.15143847"	"0-0.957704495"
"ENSG00000175548.4"	0.04646476	0.4953058	"Adipose-Subcutaneous_TW"	"0.002241788-0.2123769725"	"0.026611324-0.97648744"
"ENSG00000139117.9"	0.05185426	0.46916415	"Adipose-Subcutaneous_TW"	"0.001789012975-0.2532230375"	"0.01180079775-0.96343771"
"ENSG00000139116.13"	0.1619559	0.49803635	"Adipose-Subcutaneous_TW"	"0.01805098925-0.3788130075"	"0.02514234225-0.9738276075"
"ENSG00000173208.3"	0.14792935	0.26195405	"Adipose-Subcutaneous_TW"	"0.01413046675-0.3667137225"	"0-0.95305178"
